address,name,stars,longitude,postal_code,business_id,latitude,review_count,categories,city,is_open,hours,attributes,state
1795 Snow Rd,Burger King,2.5,-81.6948717,44134,So2tr4GnhCMYeZvfJYRCEQ,41.4047596,5,Burgers|Restaurants,Cleveland,1,,"Alcohol@unone, HasTV@False, Caters@False, RestaurantsPriceRange2@1, OutdoorSeating@False, RestaurantsAttire@ucasual, RestaurantsTakeOut@True, RestaurantsDelivery@False, RestaurantsGoodForGroups@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, NoiseLevel@uaverage, BusinessAcceptsCreditCards@True, RestaurantsReservations@False, WiFi@ufree, GoodForKids@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
530 Euclid Ave,Cmon Lets Eat,2.5,-81.68919,44115,pbS64IjuuRxr23uNPQwaHw,41.499097,3,Food|Soup|Restaurants|Desserts,Cleveland,0,Monday@11:0-18:0|Tuesday@11:0-18:0|Wednesday@11:0-18:0|Thursday@11:0-18:0|Friday@11:0-18:0|Saturday@11:0-18:0,"RestaurantsTableService@False, NoiseLevel@uquiet, RestaurantsGoodForGroups@False",OH
1299 W 9th St,Men of Steel Revue,4.0,-81.699414,44113,Y33KWpDIXh9aTzgXTVymhg,41.500169,5,Bars|Party Bus Rentals|Adult Entertainment|Nightlife|Local Flavor|Event Planning & Services,Cleveland,1,Saturday@20:30-23:30,"BusinessParking@garage@False, street@True, validated@False, lot@True, valet@True, RestaurantsPriceRange2@2, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, NoiseLevel@uloud, BikeParking@True, RestaurantsGoodForGroups@True, Alcohol@ufull_bar, OutdoorSeating@True, HasTV@True, BusinessAcceptsCreditCards@True",OH
6833 Pearl Rd,Mr Hero,3.0,-81.7857203,44130,_iZv63vOfUIlJoxhQtyUcg,41.3793253,6,Sandwiches|Restaurants,Cleveland,1,,"RestaurantsReservations@False, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@1, BusinessAcceptsCreditCards@True, GoodForKids@True, RestaurantsAttire@casual, RestaurantsTakeOut@True, RestaurantsDelivery@False",OH
7884 Broadview Rd,Sun Your Buns,2.5,-81.68544,44134,RUxmYccy5GFPuh25kNoqIg,41.3513102,6,Beauty & Spas|Tanning,Cleveland,1,,,OH
14409 Cedar Rd,DO Summers Cleaners,3.0,-81.5209336,44121,03gA4Lh2XAdEYoAcVm7lxA,41.5016732,12,Dry Cleaning|Dry Cleaning & Laundry|Sewing & Alterations|Laundry Services|Local Services,Cleveland,1,Monday@7:30-18:30|Tuesday@7:30-18:30|Wednesday@7:30-18:30|Thursday@7:30-18:30|Friday@7:30-18:30|Saturday@8:0-18:0,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, WiFi@no, RestaurantsPriceRange2@2, BikeParking@False, BusinessAcceptsCreditCards@True",OH
11322 Euclid Avenue,Tropical Smoothie Cafe,3.5,-81.60541132,44106,51kUjAGZLtDl1K3XV_UXxQ,41.50856525,29,Juice Bars & Smoothies|Food|Restaurants|Cafes|Sandwiches,Cleveland,1,Monday@10:0-22:0|Tuesday@10:0-22:0|Wednesday@10:0-22:0|Thursday@10:0-22:0|Friday@10:0-22:0|Saturday@10:0-22:0|Sunday@10:0-22:0,"WiFi@ufree, BikeParking@True, RestaurantsDelivery@False, GoodForKids@True, Caters@True, HasTV@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, OutdoorSeating@True, Alcohol@unone, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@1, RestaurantsReservations@False, NoiseLevel@uaverage, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsAttire@ucasual, RestaurantsTakeOut@True, GoodForMeal@dessert@True, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@True",OH
12409 Mayfield Rd,Gillys Donuts,5.0,-81.5964637,44106,gjRH4NXI6DLuTHbwyw8ozg,41.5087817,5,Donuts|Food|Restaurants,Cleveland,0,,"BusinessAcceptsCreditCards@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1",OH
200 Public Sq Ste 103,Critics Cafe,2.5,-81.6919258,44114,4j6NUmLWCvYEcf31BdlQ1w,41.5000373,3,Restaurants|Sandwiches,Cleveland,1,,,OH
Rockwell & 21st St,Night Market Cleveland,4.0,-81.67755821,44120,-1vulUmD1pYf0uvXBY1Fzg,41.50919819,14,Arts & Entertainment|Festivals|Food|Food Trucks|Farmers Market|Nightlife,Cleveland,1,Friday@17:0-23:0,"GoodForKids@True, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, BikeParking@True",OH
1400 W 25th St,Massimo da Milano,1.5,-81.707536,44113,1RBh8N3oGEQpu20Sq_BAwA,41.4911176,17,Food|Italian|Restaurants|Bakeries,Cleveland,1,Monday@11:30-14:0|Tuesday@11:0-14:0|Wednesday@11:30-14:0|Thursday@11:30-14:0|Friday@11:30-14:0,"Alcohol@ufull_bar, RestaurantsAttire@ucasual, RestaurantsReservations@True, RestaurantsGoodForGroups@True, NoiseLevel@uquiet, Caters@True, RestaurantsPriceRange2@1, HasTV@False, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsTakeOut@True, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, OutdoorSeating@False, BusinessAcceptsCreditCards@True, GoodForKids@False",OH
1405 E 9th St,Captain Tonys Pizza & Pasta,3.0,-81.6889746,44114,P3LC20iTwxv7CicqgNUXzA,41.5031539,21,Home Services|Pizza|Health & Medical|Massage Therapy|Nightlife|Chicken Wings|Salad|Restaurants,Cleveland,1,Monday@0:0-0:0|Tuesday@11:0-18:0|Wednesday@11:0-18:0|Thursday@11:0-18:0|Friday@11:0-20:0|Saturday@11:0-20:0,"RestaurantsGoodForGroups@False, RestaurantsPriceRange2@1, RestaurantsTakeOut@True, RestaurantsReservations@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@False, OutdoorSeating@True, HasTV@False, Alcohol@unone, RestaurantsAttire@ucasual, RestaurantsDelivery@True, GoodForKids@True, Caters@True, NoiseLevel@uaverage, WiFi@no, BusinessAcceptsCreditCards@True, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@True, BikeParking@True",OH
,Uber,3.0,-81.6726759,44101,ke6AaINpIFkhCiG0q4lprA,41.4908027,22,Taxis|Transportation|Hotels & Travel,Cleveland,1,,,OH
5000 Mayfield Rd,Hillcrest Family Branch YMCA,3.5,-81.499999,44124,SVT1jLgQqM0KFSeXZ4KqAg,41.519266,5,Local Services|Swimming Pools|Active Life|Fitness & Instruction|Gyms|Child Care & Day Care|Trainers,Cleveland,1,Monday@5:30-22:0|Tuesday@5:30-22:0|Wednesday@5:30-22:0|Thursday@5:30-22:0|Friday@5:30-22:0|Saturday@7:0-18:0|Sunday@10:0-17:0,"GoodForKids@True, ByAppointmentOnly@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@True, BikeParking@True",OH
4313 Clark Ave,Castro & Sons Hardware,4.5,-81.7159203,44109,2uXK5F1fxZxwOF5sE5YArw,41.4694206,3,Home & Garden|Hardware Stores|Shopping,Cleveland,1,,"BusinessAcceptsCreditCards@True, BikeParking@False, RestaurantsPriceRange2@2, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False",OH
6606 Smith Rd,Merties Hungarian Strudel Shop,5.0,-81.805377,44130,J1hR6fcmGWUACBXQVQkhjw,41.3881204,7,Food|Restaurants|Bakeries,Cleveland,1,Tuesday@8:0-17:0|Wednesday@8:0-17:0|Thursday@8:0-17:0|Friday@8:0-17:0|Saturday@8:0-15:0,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1, BikeParking@True, BusinessAcceptsCreditCards@False, RestaurantsTakeOut@True, RestaurantsDelivery@False",OH
2999 Payne Ave,Asia Plaza,4.0,-81.669681,44114,Zq6KR-zte-7yTGHmHZIyJQ,41.5085099,10,Real Estate|Property Management|Home Services|Shopping|Shopping Centers,Cleveland,1,Monday@10:0-21:0|Tuesday@10:0-21:0|Wednesday@10:0-21:0|Thursday@10:0-21:0|Friday@10:0-21:0|Saturday@10:0-21:0|Sunday@10:0-21:0,"RestaurantsPriceRange2@2, BikeParking@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False",OH
1215 W 3rd St,Cuyahoga County Oh Corrections Center,1.0,-81.6975263,44113,pu0rpDtMPltl8Q-1Ad8hOQ,41.5016776,4,,Cleveland,1,,,OH
,Legal Heat,5.0,-81.460856,44124,kGe0njrdSE8KT7lBK9uIQw,41.4932198,3,Education|Lawyers|Specialty Schools|Professional Services|Firearm Training,Cleveland,1,,,OH
5180 W 164th St,Survoys Superior Service,3.5,-81.8148786,44142,Zp3UqdHRxYIqxnsvA4CHLA,41.4156422,3,Heating & Air Conditioning/HVAC|Home Services,Cleveland,1,,,OH
10622 Lorain Ave,Nail Pros,1.0,-81.7602243,44111,XJkNU7pNWTUEZHeijjhsmQ,41.4654733,5,Beauty & Spas|Nail Salons,Cleveland,1,,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@3, BikeParking@False, ByAppointmentOnly@False",OH
1266 West 6th St Ste 301,Escape In 60,3.5,-81.6994872,44113,Wdab-wAandRW_qQPWOU6ew,41.5003907,13,Escape Games|Arts & Entertainment|Active Life|Nightlife,Cleveland,1,Monday@13:0-20:30|Tuesday@13:0-22:0|Wednesday@16:0-22:0|Thursday@16:0-22:0|Friday@16:0-22:0|Saturday@11:0-23:0|Sunday@11:0-21:30,"BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, HappyHour@False, CoatCheck@True, Smoking@uoutdoor, BikeParking@True, ByAppointmentOnly@True, WheelchairAccessible@True, GoodForKids@True, OutdoorSeating@False, HasTV@False, DogsAllowed@False, Alcohol@unone",OH
1979 W 25th St,Dionnes Meats,4.5,-81.7034548,44113,F6AVfyPXBRBNFoZAfOHegQ,41.4845132,10,Butcher|Meat Shops|Food|Specialty Food,Cleveland,1,Monday@7:0-16:0|Wednesday@7:0-16:0|Friday@7:0-18:0|Saturday@7:0-18:0,"BusinessAcceptsCreditCards@True, BikeParking@True, RestaurantsPriceRange2@2, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsTakeOut@True",OH
3813 Euclid Ave,Childrens Museum of Cleveland,4.0,-81.6598868,44115,3m7NePtrwOvMHdR7szS0VQ,41.5045218,45,Childrens Museums|Active Life|Kids Activities|Museums|Arts & Entertainment,Cleveland,1,Monday@0:0-0:0|Tuesday@9:0-16:0|Wednesday@9:0-16:0|Friday@9:0-16:0|Saturday@10:0-17:0|Sunday@10:0-14:0,GoodForKids@True,OH
1900 Superior Ave E,Artefino Art Gallery & Cafe,4.0,-81.6789556,44114,k1VQF6auj3RQT-QjMWtrEw,41.50671999,20,Coffee & Tea|Food|Breakfast & Brunch|Restaurants|Arts & Entertainment|Shopping|Art Galleries,Cleveland,1,Monday@7:0-16:0|Tuesday@7:0-16:0|Wednesday@7:0-16:0|Thursday@7:0-16:0|Friday@7:0-16:0|Saturday@10:0-14:0,"RestaurantsGoodForGroups@True, RestaurantsDelivery@False, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@False, brunch@False, breakfast@True, BusinessAcceptsCreditCards@True, GoodForKids@True, RestaurantsReservations@False, Ambience@romantic@False, intimate@False, classy@False, hipster@True, divey@False, touristy@False, trendy@False, upscale@False, casual@True, RestaurantsPriceRange2@1, BikeParking@True, OutdoorSeating@False, ByAppointmentOnly@False, HasTV@False, RestaurantsTakeOut@True, NoiseLevel@uaverage, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsAttire@ucasual, Alcohol@unone, WiFi@ufree, Caters@True",OH
22550 Lorain Rd,Electric Beach Tanning Salon,2.5,-81.8698676,44126,9W3brfXoMs28hyopaO5sAw,41.4396748,3,Tanning|Beauty & Spas,Cleveland,1,,"BusinessAcceptsCreditCards@True, ByAppointmentOnly@False, BikeParking@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsPriceRange2@3",OH
9105 Brookpark Rd,Captains Car Service,5.0,-81.7476349,44129,AJQopbo_zzB40GHwVX7Mtg,41.4184657,5,Airport Shuttles|Transportation|Taxis|Public Transportation|Hotels & Travel|Limos,Cleveland,1,Monday@6:0-5:30|Tuesday@6:0-5:30|Wednesday@6:0-5:30|Thursday@6:0-5:30|Friday@6:0-5:30|Saturday@6:0-5:30|Sunday@6:0-5:30,,OH
4478 Pearl Rd,Nunzios Pizzeria,2.5,-81.7114062,44109,cdsxkycC_xrXlOdsm5yZUw,41.43398,27,Pizza|Restaurants,Cleveland,1,Monday@16:0-3:30|Tuesday@16:0-3:30|Wednesday@16:0-3:30|Thursday@16:0-3:30|Friday@16:0-3:30|Saturday@16:0-3:30|Sunday@14:0-1:30,"BusinessAcceptsCreditCards@True, RestaurantsTakeOut@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsAttire@casual, BYOBCorkage@no, RestaurantsReservations@False, OutdoorSeating@False, RestaurantsDelivery@True, GoodForKids@True, Caters@False, RestaurantsGoodForGroups@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, Alcohol@unone, WiFi@uno, RestaurantsPriceRange2@1",OH
5755 Granger Rd,Cafe 17,5.0,-81.6500309,44131,An_5_l5Wm2U0xQe5CvHUBA,41.4157249,3,Restaurants|Cafes,Cleveland,1,Monday@7:30-16:0|Tuesday@7:30-16:0|Wednesday@7:30-16:0|Thursday@7:30-16:0|Friday@7:30-16:0,"GoodForKids@True, RestaurantsDelivery@False, RestaurantsAttire@casual, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, RestaurantsTakeOut@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2",OH
5652 Mayfield Rd,Hillcrest Jewelers,4.5,-81.4757986,44124,qeHOVSEIV8H9lnQeKHPHBg,41.5196434,4,Jewelry|Shopping,Cleveland,1,Tuesday@10:0-18:0|Wednesday@10:0-18:0|Thursday@10:0-18:0|Friday@10:0-18:0|Saturday@10:0-17:0,"RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, ByAppointmentOnly@False",OH
8505-09 Madison Ave,Villa Y Zapata,4.0,-81.7435123,44102,dQwjYLmQXb06CpMPIpm5-g,41.4769663,76,Restaurants|Mexican,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-22:0|Saturday@16:0-22:0|Sunday@16:0-22:0,"OutdoorSeating@False, RestaurantsPriceRange2@2, BikeParking@False, BusinessAcceptsCreditCards@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, RestaurantsDelivery@False, WiFi@uno, HasTV@True, RestaurantsGoodForGroups@True, Caters@True, NoiseLevel@uaverage, RestaurantsReservations@False, RestaurantsTakeOut@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, Alcohol@ufull_bar, RestaurantsAttire@casual, GoodForKids@True, GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False",OH
5526 Turney Rd,Pizza Hut,2.0,-81.603122,44125,mPAt95zVO9deXkZSEFUDqg,41.412078,4,Pizza|Italian|Chicken Wings|Restaurants,Cleveland,1,,"RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, RestaurantsDelivery@True",OH
2268 Warrensville Ctr Rd,Flowerville,4.5,-81.5367382,44118,2hDEZvaYoemStEVSi05JsQ,41.4980789,10,Flowers & Gifts|Shopping|Florists,Cleveland,1,Monday@9:0-17:30|Tuesday@9:0-17:30|Wednesday@9:0-17:30|Thursday@9:0-17:30|Friday@9:0-17:30|Saturday@9:0-13:0,"BikeParking@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, RestaurantsDelivery@True",OH
5000 Euclid Ave,The Hipp,3.5,-81.6539516,44103,MNcHg6VFkqvPNS_0n2bWsg,41.5039153,7,Sandwiches|Restaurants|Asian Fusion|American (New)|American (Traditional),Cleveland,0,Tuesday@11:0-19:0|Wednesday@11:0-19:0|Thursday@11:0-19:0|Friday@11:0-19:0|Saturday@11:0-19:0,"RestaurantsDelivery@True, RestaurantsReservations@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@True, divey@False, classy@False, trendy@False, upscale@False, casual@True, Caters@True, RestaurantsTakeOut@True, RestaurantsAttire@ucasual, NoiseLevel@uquiet, HasTV@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, Alcohol@ufull_bar, RestaurantsGoodForGroups@True, RestaurantsPriceRange2@2, GoodForKids@True, OutdoorSeating@False",OH
1900 Euclid Ave,China Sea by CSU,3.5,-81.6774073,44115,tIby_wfzpZ5QH02IWFNogg,41.5012603,38,Social Clubs|Chinese|Arts & Entertainment|Food|Bubble Tea|Restaurants|Taiwanese,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-23:0|Saturday@12:0-23:0|Sunday@12:0-21:0,"RestaurantsAttire@casual, GoodForKids@True, RestaurantsTakeOut@True, RestaurantsReservations@True, BikeParking@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, NoiseLevel@uaverage, WiFi@ufree, RestaurantsPriceRange2@1, OutdoorSeating@False, RestaurantsGoodForGroups@True, RestaurantsDelivery@True, Caters@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, HasTV@False, Alcohol@unone, BusinessAcceptsCreditCards@True",OH
13202 Shaker Sq,Captain Tonys Pizza,3.5,-81.5898056,44120,3z6gQVDbWuykm-a8R1YyJg,41.4831608,24,Restaurants|Pizza,Cleveland,1,Monday@10:30-22:0|Tuesday@10:30-22:0|Wednesday@10:30-22:0|Thursday@10:30-22:0|Friday@10:30-23:0|Saturday@10:30-23:0|Sunday@10:30-21:0,"RestaurantsTakeOut@True, GoodForKids@True, RestaurantsReservations@False, RestaurantsDelivery@True, RestaurantsPriceRange2@1, RestaurantsAttire@ucasual, BikeParking@True, RestaurantsGoodForGroups@True, Caters@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, HasTV@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, Alcohol@unone, OutdoorSeating@True, NoiseLevel@uaverage, BusinessAcceptsCreditCards@True, WiFi@uno",OH
4309 Lorain Ave,Bloom & Clover Wax Studio,5.0,-81.71605053,44113,HHkxD8dHw7vJ5tFWVRnvEw,41.47932343,31,Hair Removal|Tanning|Spray Tanning|Beauty & Spas|Waxing,Cleveland,1,Monday@11:0-17:0|Tuesday@11:0-19:0|Wednesday@11:0-17:0|Thursday@11:0-19:0|Friday@10:0-18:0|Saturday@9:0-15:0,"BusinessAcceptsCreditCards@True, ByAppointmentOnly@False, WheelchairAccessible@True, BikeParking@True, RestaurantsPriceRange2@2, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False",OH
16687 Chagrin Blvd,Subway,3.0,-81.5625247,44120,wUzbeWOod7VDmER9PrmwFg,41.4651688,4,Restaurants|Sandwiches|Fast Food,Cleveland,1,,,OH
600 Superior Ave E Ste 102,"BALANI Custom Clothiers - Suits, Tuxedos, & Shirts",5.0,-81.6895733,44114,XjC89x8uGa3DiRB-k9Gn3w,41.50138,10,Shopping|Bespoke Clothing|Mens Clothing|Fashion,Cleveland,1,,"RestaurantsPriceRange2@3, BusinessAcceptsCreditCards@True, BusinessParking@garage@True, street@False, validated@True, lot@False, valet@False, WheelchairAccessible@True",OH
4725 Pearl Rd,Tint Pros,5.0,-81.7170627,44109,nxZ0URq2u4jnvD6cC0UrNQ,41.4279125,26,Home Window Tinting|Professional Services|Auto Detailing|Home Services|Automotive|Body Shops|Auto Glass Services|Car Window Tinting,Cleveland,1,Monday@9:30-17:0|Tuesday@9:30-17:0|Wednesday@9:30-17:0|Thursday@9:30-17:0|Friday@9:30-17:0,"BusinessAcceptsBitcoin@False, ByAppointmentOnly@True, BusinessAcceptsCreditCards@True",OH
828 Huron Rd E,Alescis Downtown,4.0,-81.6858929,44115,tNw9uqfIzl247SfiZ-JBLw,41.49851,6,Italian|Pizza|Restaurants,Cleveland,0,Monday@11:0-16:0|Tuesday@11:0-16:0|Wednesday@11:0-16:0|Thursday@11:0-16:0|Friday@11:0-16:0,"OutdoorSeating@True, RestaurantsReservations@False, RestaurantsDelivery@True, WiFi@ufree, RestaurantsPriceRange2@1, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, Alcohol@ufull_bar, RestaurantsTakeOut@True, BusinessAcceptsCreditCards@True",OH
600 Erieside Ave,Tall Ships Festival,3.0,-81.70611986,44114,smMcf8o2Gio7OExcS-okyw,41.50920571,4,Arts & Entertainment|Festivals,Cleveland,1,,,OH
1796 E 55th St,1-800-TAXICAB,2.0,-81.6524606,44103,aFBQ4bq-CmeJJV44KDPTGw,41.5101318,3,Hotels & Travel|Transportation|Taxis|Travel Services|Airport Shuttles,Cleveland,0,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-0:0|Saturday@0:0-0:0|Sunday@0:0-0:0,,OH
5300 Riverside Dr. CLE Concourse C Gate 22,Starbucks,2.0,-81.83809915,44135,TywR-VhheOAi0kGlKwclpg,41.41346876,56,Coffee & Tea|Food,Cleveland,1,Monday@4:0-20:30|Tuesday@4:0-20:30|Wednesday@4:0-20:30|Thursday@4:0-20:30|Friday@4:0-19:30|Saturday@4:0-20:30|Sunday@4:0-20:30,"BikeParking@False, RestaurantsPriceRange2@1, OutdoorSeating@False, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsTakeOut@True, WiFi@free, BusinessAcceptsCreditCards@True, Caters@False",OH
975 Metro Valley Pkwy,Seneca Golf Course,3.0,-81.68350765,44102,PtqKpZWuvG7mF4hWx-95ug,41.29798941,6,Golf|Active Life,Cleveland,1,Monday@7:0-19:0|Tuesday@7:0-19:0|Wednesday@7:0-19:0|Thursday@7:0-19:0|Friday@7:0-19:0|Saturday@7:0-19:0|Sunday@7:0-19:0,GoodForKids@True,OH
1352 W 6th Ave,Colors & Bottles - Cleveland,2.0,-81.6983672,44113,LdIvxTfQ0GgcSp3PNcSTBA,41.499397,3,Event Planning & Services|Arts & Entertainment,Cleveland,0,,"GoodForKids@False, BusinessAcceptsCreditCards@True",OH
14055 Lorain Ave,King Fong,4.0,-81.7915459,44111,3_STYcEwVsieJPo0GWjxLw,41.4543631,17,Asian Fusion|Chinese|Restaurants,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-22:0|Friday@11:0-23:0|Saturday@11:0-23:0|Sunday@11:0-22:0,"RestaurantsDelivery@True, BusinessAcceptsCreditCards@True, RestaurantsReservations@False, RestaurantsAttire@ucasual, OutdoorSeating@False, Alcohol@unone, NoiseLevel@uaverage, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsPriceRange2@1, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, RestaurantsTakeOut@True, HasTV@False, WiFi@uno, GoodForKids@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@False, RestaurantsGoodForGroups@False, Caters@False",OH
